,Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List,BugLocator HIT@10,BugLocator Avg HIT Between 1 and 5,SentenceBERT HIT@10,SentenceBERT Avg HIT Between 1 and 5,UnixCoder HIT@10,UnixCoder Avg HIT Between 1 and 5,Lucene HIT@10,Lucene Avg HIT Between 1 and 5,Average All Config HIT@10,Average All Config Avg HIT Between 1 and 5,BugLocator Rank,SentenceBERT Rank,UnixCoder Rank,Lucene Rank,Average All Config Rank
369,Filtering+Boosting,All_GUI_Component_IDs,GUI_States,GUI_States,None,4,7.620253164556962,79,129,0.3625,0.7625,0.8125,65,0.6458333333333334,0.85,0.9125,0.74,0.5011773921895942,0.441181793431635,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '256', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.8125,0.5625,0.7875,0.50625,0.775,0.5375,0.8875,0.5687500000000001,0.815625,0.5437500000000001,9.0,26.0,16.0,2.0,11.0
370,Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_States,None,4,8.949367088607595,79,129,0.35,0.6375,0.7375,59,0.5750000000000001,0.8375,0.9,0.6925,0.476573689562546,0.4134238782877499,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']",0.7375,0.49374999999999997,0.775,0.45625,0.7125,0.4375,0.825,0.54375,0.7625,0.4828125,79.0,44.0,91.0,45.0,103.0
371,Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,4,8.632911392405063,79,129,0.35,0.6375,0.7875,63,0.5916666666666667,0.85,0.9,0.705,0.4728722052947152,0.42072984386738,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.7875,0.49374999999999997,0.8125,0.4875,0.7625,0.48750000000000004,0.8625,0.55625,0.8062499999999999,0.50625,41.0,16.0,34.0,15.0,43.0
372,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,GUI_States,None,2,8.025316455696203,79,128,0.375,0.75,0.7875,63,0.6375000000000001,0.825,0.9,0.7274999999999999,0.5201255679173753,0.4487083039512249,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.7875,0.5625,0.7875,0.5,0.7625,0.51875,0.8625,0.5625,0.8,0.5359375,29.0,27.0,30.0,14.0,51.0
373,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_States,None,2,9.91139240506329,79,128,0.3375,0.6125,0.7125,57,0.5541666666666667,0.775,0.85,0.6575,0.4653347914525094,0.3907930280899706,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']",0.7125,0.47500000000000003,0.7375,0.39999999999999997,0.7,0.41875,0.8,0.53125,0.7375,0.45625,110.0,77.0,106.0,64.0,167.0
374,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,2,8.91139240506329,79,128,0.3375,0.7,0.775,62,0.6041666666666666,0.8125,0.8875,0.7025,0.4739176060950559,0.4104367360028705,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.775,0.51875,0.775,0.46875,0.75,0.4875,0.85,0.55,0.7875,0.5062500000000001,46.0,41.0,47.0,25.0,74.0
375,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,GUI_States,None,2,8.962025316455696,79,128,0.4,0.65,0.725,58,0.5916666666666667,0.8,0.8875,0.6925000000000001,0.5160244175490403,0.4278672357014573,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '191', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']",0.725,0.525,0.7375,0.39999999999999997,0.7375,0.42500000000000004,0.8375,0.6,0.759375,0.48750000000000004,92.0,77.0,69.0,29.0,110.0
376,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,GUI_States,None,3,7.8354430379746836,79,129,0.35,0.7625,0.8,64,0.6375,0.8375,0.9,0.73,0.4981734480343343,0.4362420816539218,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.8,0.5562499999999999,0.775,0.50625,0.7625,0.53125,0.875,0.5625,0.8031250000000001,0.5390625,18.0,35.0,28.0,8.0,44.0
377,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_States,None,3,8.860759493670885,79,129,0.35,0.6625,0.75,60,0.5875,0.825,0.8875,0.695,0.4821076232214797,0.4169656053432994,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']",0.75,0.50625,0.775,0.48124999999999996,0.7375,0.4375,0.825,0.53125,0.7718750000000001,0.48906249999999996,69.0,39.0,67.0,47.0,93.0
378,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,3,8.164556962025317,79,129,0.35,0.7,0.8,64,0.6166666666666666,0.85,0.9,0.72,0.485864473174754,0.438397649425393,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.8,0.5249999999999999,0.8125,0.5125,0.7625,0.5,0.8625,0.55625,0.809375,0.5234375,23.0,13.0,32.0,15.0,34.0
379,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,GUI_States,None,3,8.683544303797468,79,129,0.4,0.675,0.725,58,0.6000000000000001,0.8125,0.8875,0.7,0.5243094887381804,0.4307661312739467,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '191', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1645', '1406', '1640']",0.725,0.5375000000000001,0.725,0.41875,0.7375,0.44375000000000003,0.85,0.6,0.759375,0.5,90.0,81.0,65.0,17.0,108.0
380,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_States,GUI_States,None,4,7.6455696202531644,79,130,0.3625,0.7625,0.8125,65,0.6458333333333334,0.85,0.9125,0.74,0.500515842481992,0.4437841326129215,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '256', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.8125,0.5625,0.7875,0.50625,0.775,0.5375,0.8875,0.5687500000000001,0.815625,0.5437500000000001,9.0,26.0,16.0,2.0,11.0
381,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,Interacted_GUI_Component_IDs,GUI_States,None,4,8.949367088607595,79,130,0.35,0.6375,0.7375,59,0.5750000000000001,0.8375,0.9,0.6925,0.476573689562546,0.4161520528909245,"['2', '8', '18', '19', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']",0.7375,0.49374999999999997,0.775,0.45625,0.7125,0.4375,0.825,0.54375,0.7625,0.4828125,79.0,44.0,91.0,45.0,103.0
382,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,None,4,8.645569620253164,79,130,0.35,0.6375,0.7875,63,0.5916666666666667,0.85,0.9,0.705,0.4732523222537795,0.4232280163819999,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.7875,0.49374999999999997,0.8125,0.4875,0.7625,0.48750000000000004,0.8625,0.55625,0.8062499999999999,0.50625,41.0,16.0,34.0,15.0,43.0
383,Filtering+Boosting,GUI_State_and_All_GUI_Component_IDs,All_GUI_Component_IDs,GUI_States,None,4,8.746835443037975,79,130,0.4,0.6625,0.7125,57,0.5916666666666667,0.8125,0.8875,0.695,0.5235904697389261,0.4302221189810811,"['2', '8', '10', '18', '19', '128', '129', '130', '191', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1645', '1406', '1640']",0.7125,0.53125,0.725,0.41874999999999996,0.725,0.45,0.8625,0.6,0.7562500000000001,0.5,105.0,82.0,79.0,10.0,122.0
384,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,2,3.583333333333333,36,37,0.275,0.425,0.425,34,0.375,0.425,0.4375,0.3975,0.3425328947368421,0.2801370614035087,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '192', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']",0.425,0.35,0.45,0.35,0.4375,0.3625,0.4375,0.35624999999999996,0.4375,0.3546875,232.0,249.0,227.0,219.0,358.0
385,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,4.833333333333333,36,37,0.2125,0.375,0.4125,33,0.3333333333333333,0.4125,0.4375,0.37,0.287922794117647,0.2286519607843137,"['8', '18', '19', '53', '117', '128', '130', '135', '206', '1202', '1205', '1224', '1299', '1399', '1481', '162', '199', '200', '1228', '1563', '1568', '1428', '159', '1089', '1130', '1402', '201', '1096', '1146', '1151', '1223', '1406', '1150']",0.4125,0.29375,0.4375,0.30625,0.425,0.3125,0.425,0.3,0.425,0.30312500000000003,242.0,266.0,244.0,230.0,386.0
386,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,3,4.469387755102041,49,61,0.325,0.5625,0.5625,45,0.4833333333333333,0.575,0.5875,0.5225,0.4219399460188933,0.3624502863729837,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']",0.5625,0.44375,0.6125,0.45,0.5875,0.4625,0.575,0.4625,0.5843750000000001,0.4546875,181.0,167.0,149.0,168.0,272.0
387,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,5.061224489795919,49,61,0.2875,0.5125,0.5625,45,0.4541666666666666,0.575,0.5875,0.505,0.385028709036062,0.3219867943535223,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']",0.5625,0.39999999999999997,0.6125,0.43125,0.5875,0.41874999999999996,0.575,0.42500000000000004,0.5843750000000001,0.41875,185.0,169.0,157.0,173.0,274.0
388,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,4,4.117647058823529,51,64,0.35,0.6,0.6,48,0.5166666666666666,0.6125,0.6125,0.5549999999999999,0.4486332417582417,0.3819248633311133,"['8', '18', '19', '53', '117', '128', '129', '130', '135', '206', '256', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']",0.6,0.475,0.6375,0.46875,0.6,0.48125,0.6,0.475,0.609375,0.475,148.0,142.0,136.0,139.0,238.0
389,Filtering+Boosting,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,4,5.313725490196078,51,64,0.3125,0.5,0.575,46,0.4624999999999999,0.6,0.6125,0.5199999999999999,0.3959810899884429,0.3300557591189156,"['8', '18', '19', '117', '128', '129', '130', '135', '206', '1202', '1205', '1207', '1215', '1224', '1299', '1399', '1430', '1481', '76', '160', '162', '192', '199', '200', '1228', '1563', '1568', '11', '227', '1213', '1428', '159', '193', '275', '1089', '1130', '1402', '201', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1150']",0.575,0.40625,0.6375,0.43125,0.6,0.43125,0.6,0.44999999999999996,0.603125,0.4296875,173.0,146.0,143.0,143.0,248.0
390,Filtering+Boosting,All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,2,7.658227848101266,79,128,0.3375,0.75,0.7875,63,0.625,0.8125,0.9,0.7175,0.5031690791820573,0.4325069192267435,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.7875,0.54375,0.8,0.5125,0.775,0.51875,0.8625,0.5687500000000001,0.8062499999999999,0.5359375,31.0,18.0,19.0,12.0,39.0
391,Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,9.443037974683543,79,128,0.3375,0.625,0.725,58,0.5625,0.7875,0.85,0.665,0.4701703167078054,0.3985991532684382,"['2', '8', '18', '19', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']",0.725,0.48125,0.7375,0.425,0.7125,0.40625,0.8125,0.53125,0.746875,0.4609375,100.0,73.0,95.0,54.0,159.0
392,Filtering+Boosting,All_GUI_Component_IDs,GUI_State_and_Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,2,8.60759493670886,79,128,0.325,0.7,0.775,62,0.6,0.8,0.8625,0.6924999999999999,0.4691865980918805,0.4064494891399575,"['2', '8', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.775,0.5125,0.7875,0.475,0.7625,0.475,0.85,0.55625,0.7937500000000001,0.5046875,47.0,29.0,38.0,24.0,69.0
393,Filtering+Boosting,All_GUI_Component_IDs,GUI_States,Interacted_GUI_Component_IDs,None,3,7.544303797468355,79,129,0.3125,0.775,0.8,64,0.6291666666666667,0.825,0.8875,0.72,0.4821174076205954,0.4205595570445121,"['2', '8', '10', '18', '19', '53', '117', '128', '129', '130', '135', '191', '206', '209', '1202', '1205', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '248', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1402', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640', '1150']",0.8,0.54375,0.8,0.5125,0.775,0.5375000000000001,0.875,0.56875,0.8125,0.540625,20.0,18.0,15.0,7.0,22.0
394,Filtering+Boosting,All_GUI_Component_IDs,Interacted_GUI_Component_IDs,Interacted_GUI_Component_IDs,None,3,8.632911392405063,79,129,0.3375,0.6875,0.75,60,0.5916666666666667,0.8,0.85,0.685,0.4801141012117812,0.4201538810188843,"['2', '8', '18', '19', '117', '128', '129', '130', '191', '206', '209', '1202', '1205', '1207', '1214', '1215', '1224', '1299', '1399', '1430', '1441', '1481', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1563', '1568', '11', '55', '56', '227', '1213', '1428', '84', '159', '193', '275', '1089', '1130', '71', '201', '1641', '1096', '1146', '1147', '1151', '1223', '1645', '1406', '1640']",0.75,0.5125,0.8,0.4875,0.75,0.44375,0.8125,0.53125,0.778125,0.49375,67.0,20.0,54.0,54.0,85.0
